TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
2013-07-01,D06,EUR_R_POP,0.7000000000000001,12.3,15.62,34.58,19.939999999999998,63.199999999999996,-21.09,42.11
2013-10-01,D06,EUR_R_POP,0.7100000000000001,12.440000000000001,15.79,35.31,20.620000000000005,64.25,-21.4,42.85
2014-01-01,D06,EUR_R_POP,0.75,12.78,15.96,35.84,21.090000000000003,65.33000000000001,-21.79,43.54000000000001
2014-04-01,D06,EUR_R_POP,0.77,12.879999999999999,15.99,36.63,21.680000000000003,66.27,-21.84,44.43000000000001
2014-07-01,D06,EUR_R_POP,0.74,12.95,15.94,36.94,21.869999999999997,66.57,-21.85,44.71999999999999
2014-10-01,D06,EUR_R_POP,0.8200000000000001,13.010000000000002,16.61,36.86,22.049999999999997,67.3,-21.5,45.8
2015-01-01,D06,EUR_R_POP,0.88,13.28,17.02,37.49,22.76,68.67,-21.58,47.09
2015-04-01,D06,EUR_R_POP,0.93,13.370000000000001,17.49,38.91,23.9,70.69999999999999,-22.34,48.359999999999985
2015-07-01,D06,EUR_R_POP,1,13.330000000000002,17.84,39.02,23.980000000000004,71.19000000000001,-22.61,48.58
2015-10-01,D06,EUR_R_POP,1.04,13.46,18.25,39.57,24.59,72.32,-22.630000000000003,49.68999999999999
2016-01-01,D06,EUR_R_POP,1.1199999999999999,13.469999999999999,18.52,40.14,25.14,73.25,-22.96,50.29
2016-04-01,D06,EUR_R_POP,1.16,13.5,19.08,40.61,25.66,74.35,-23.119999999999997,51.23
2016-07-01,D06,EUR_R_POP,1.19,13.58,19.46,40.92,25.94,75.15,-23.240000000000002,51.910000000000004
2016-10-01,D06,EUR_R_POP,1.2,13.56,20.28,41.09,26.17,76.13,-23.2,52.92999999999999
2017-01-01,D06,EUR_R_POP,1.2200000000000002,13.88,20.39,41.27,26.510000000000005,76.76,-23.22,53.540000000000006
2017-04-01,D06,EUR_R_POP,1.25,13.93,20.96,41.33,26.549999999999997,77.47,-23.119999999999997,54.35
2017-07-01,D06,EUR_R_POP,1.3499999999999999,14.16,21.19,41.94,26.9,78.64,-23.45,55.19
2017-10-01,D06,EUR_R_POP,1.3599999999999999,14.11,21.21,42.61,27.369999999999997,79.28999999999999,-23.23,56.05999999999999
2018-01-01,D06,EUR_R_POP,1.42,14.08,21.18,43.17,27.71,79.85,-23.330000000000002,56.519999999999996
2018-04-01,D06,EUR_R_POP,1.3800000000000001,14.23,21.27,43.78,28.17,80.66,-23.189999999999998,57.47
2018-07-01,D06,EUR_R_POP,1.49,14.07,21.44,44.76,28.709999999999997,81.76,-23.39,58.36999999999999
2018-10-01,D06,EUR_R_POP,1.52,13.540000000000001,21.93,44.83,28.7,81.82,-22.95,58.86999999999999
2019-01-01,D06,EUR_R_POP,1.6199999999999999,14.41,21.92,45.63,29.470000000000002,83.58000000000001,-23.4,60.180000000000014
2019-04-01,D06,EUR_R_POP,1.56,14.92,22.32,46.42,30,85.22,-23.290000000000003,61.92999999999999
2019-07-01,D06,EUR_R_POP,1.57,15.42,22.5,47.21,30.51,86.7,-23.35,63.34999999999999
2019-10-01,D06,EUR_R_POP,1.57,15.23,22.95,47.59,30.630000000000003,87.34,-23.37,63.97
2020-01-01,D06,EUR_R_POP,2.01,14.67,22.6,46.79,30.21,86.07,-22.79,63.279999999999994
2020-04-01,D06,EUR_R_POP,1.8399999999999999,15.17,23,47.9,31.139999999999997,87.91,-23.020000000000003,64.88999999999999
2020-07-01,D06,EUR_R_POP,1.88,15.45,23.72,48.68,31.58,89.72999999999999,-23.310000000000002,66.41999999999999
2020-10-01,D06,EUR_R_POP,2.12,15.4,24.16,49.45,32.44,91.13,-23.23,67.89999999999999
2021-01-01,D06,EUR_R_POP,2.5,15.440000000000001,24.27,49.35,32.400000000000006,91.56,-22.93,68.63
2021-04-01,D06,EUR_R_POP,2.63,15.86,24.71,50.58,33.28,93.78,-23.15,70.63
2021-07-01,D06,EUR_R_POP,2.72,15.76,25.7,51.18,33.269999999999996,95.36,-23.44,71.92
2021-10-01,D06,EUR_R_POP,2.77,15.9,26.05,51.4,33.849999999999994,96.11999999999999,-22.94,73.18
2022-01-01,D06,EUR_R_POP,2.75,15.72,26.24,51.67,35.19,96.38,-22.64,73.74
2022-04-01,D06,EUR_R_POP,2.77,15.24,26.13,55.17,37.14,99.31,-24.71,74.6
2022-07-01,D06,EUR_R_POP,2.9000000000000004,15.89,25.99,56.7,37.59,101.48,-26.06,75.42
2022-10-01,D06,EUR_R_POP,2.81,15.760000000000002,26.52,56.72,37.849999999999994,101.80999999999999,-25.98,75.83
2023-01-01,D06,EUR_R_POP,2.84,16.02,26.26,57.66,38.81999999999999,102.78,-26.54,76.24000000000001
2023-04-01,D06,EUR_R_POP,2.84,15.91,26.42,59.02,39.71000000000001,104.19000000000001,-27.14,77.05
2023-07-01,D06,EUR_R_POP,2.8899999999999997,15.4,26.44,59.95,40.370000000000005,104.68,-27.849999999999998,76.83000000000001
2023-10-01,D06,EUR_R_POP,2.98,16.34,27.18,60.97,41.29,107.47,-27.93,79.53999999999999
2024-01-01,D06,EUR_R_POP,3.05,16.79,27.44,61.63,41.99,108.91,-27.72,81.19
2024-04-01,D06,EUR_R_POP,3.04,16.21,28.01,62.38,42.67,109.64,-27.770000000000003,81.87
2024-07-01,D06,EUR_R_POP,3.13,16.82,28.27,62.83,43.01,111.05,-27.84,83.21
2011-01-01,D07,EUR,18936.010000000002,133594.63,171841.54,378312.36,264697.45999999996,702684.54,-151601.05,551083.49
2011-04-01,D07,EUR,17716.96,133396.63,169965.31,385051.02,270858.73000000004,706129.9199999999,-151848.08,554281.8400000001
2011-07-01,D07,EUR,16374.029999999999,125457.63,166461.75,395484.93,282116.1,703778.34,-151092.38,552685.9600000001
2011-10-01,D07,EUR,17088.96,126255.67,163888.19,398920.39,284253.55000000005,706153.21,-152620.51,553532.7
2012-01-01,D07,EUR,18109.32,130397.5,162569.75,408719.4,288474.30000000005,719795.97,-158572.17,561223.7999999999
2012-04-01,D07,EUR,17281.14,128624.92,160495.31,419546.92,296437.91,725948.29,-161545.76,564402.53
2012-07-01,D07,EUR,16446.77,130609.48999999999,157253.97,422745.54,298576.6,727055.7699999999,-162618.22,564437.55
2012-10-01,D07,EUR,15825.130000000001,131050.41999999998,156628.11,436100.46,308954.12,739604.12,-169561.69,570042.4299999999
2013-01-01,D07,EUR,15159.94,130644.44,152084.57,449820.35,320075.26999999996,747709.3,-173540.83000000002,574168.47
2013-04-01,D07,EUR,14533.6,130209.42,149568.96,457936.1,326106.66,752248.08,-175979.34,576268.74
2013-07-01,D07,EUR,14173.95,131748.63,146618.68,472487.99,337100.51,765029.25,-182333.85,582695.4
2013-10-01,D07,EUR,13529.49,133178.77,145417.73,475064.28,338530.08,767190.27,-183425.71000000002,583764.56
2014-01-01,D07,EUR,12897.3,134564.68,140860.37,491985.19,350882.03,780307.5399999999,-190788.08000000002,589519.46
2014-04-01,D07,EUR,12504.01,135440.08,138418,509566.13,365006.08,795928.22,-197406.40999999997,598521.81
2014-07-01,D07,EUR,11951.29,133819.77000000002,135348.11,519100.1,372650.42999999993,800219.27,-199695.45,600523.8200000001
2014-10-01,D07,EUR,12751.88,135973.36,140031.07,520297.46,374052.05000000005,809053.77,-197142.8,611910.97
2015-01-01,D07,EUR,14667.74,138301.19,142765.73,527885.04,383985.73000000004,823619.7,-193837.7,629782
2015-04-01,D07,EUR,16066.31,139408.72,146697.84,535415.64,391884.47,837588.51,-193175.89,644412.62
2015-07-01,D07,EUR,17438.71,140423.43,149399.13,541551.31,396882.9800000001,848812.5800000001,-194078.38,654734.2000000001
2015-10-01,D07,EUR,19841.96,141919.81,155511.19,545481.7,402062.24,862754.6599999999,-192742.94,670011.72
2016-01-01,D07,EUR,21424.239999999998,142286.15,159124.96,552703.29,410068.24000000005,875538.64,-191674.71,683863.93
2016-04-01,D07,EUR,22909.96,143783.9,164034.35,559224.63,418426.55000000005,889952.84,-189333.84,700619
2016-07-01,D07,EUR,25366.85,144208.23,166871.49,569126.88,428011.54000000004,905573.45,-190922.47999999998,714650.97
2016-10-01,D07,EUR,28799.32,143775.24,169863.31,580126.3,438708.68000000005,922564.1700000002,-191408.96,731155.2100000001
2017-01-01,D07,EUR,31241.68,144824.73,172378.06,591704.26,448569.13,940148.73,-195089.06,745059.6699999999
2017-04-01,D07,EUR,33655.259999999995,143374,173984.94,606611.36,463690.79,957625.56,-194817.48,762808.0800000001
2017-07-01,D07,EUR,33933.659999999996,144861.5,178838.68,620071.97,473209.04999999993,977705.81,-200269.67,777436.1399999999
2017-10-01,D07,EUR,31503.730000000003,146364.91,185744.86,631527.23,484879.22,995140.73,-202591.37,792549.36
2018-01-01,D07,EUR,32760.88,145651.46,188368.62,635343.25,491501,1002124.21,-199834.1,802290.11
2018-04-01,D07,EUR,32621.600000000002,144995.61,194572.86,646065.13,501856.45,1018255.2,-200307.52,817947.6799999999
2018-07-01,D07,EUR,32251.47,146523.72,198754.29,656662.09,509371.23,1034191.5700000001,-204859.96999999997,829331.6
2018-10-01,D07,EUR,31639.11,143777.02000000002,205720.92,669606.82,519221.69999999995,1050743.8699999999,-211954.97,838788.9000000001
2019-01-01,D07,EUR,28702.06,149623.53999999998,211206.45,674784.42,523514.60000000003,1064316.47,-210223.95,854092.52
2019-04-01,D07,EUR,27680.59,154503.97999999998,216840.25,695176.35,539786.58,1094201.17,-214911.63,879289.5399999999
2019-07-01,D07,EUR,26468.68,161283.76,218913.1,705270.18,548577.6200000001,1111935.7200000002,-217716.16,894219.5600000002
2019-10-01,D07,EUR,25783.08,156473.4,224639.36,732064.84,567288.3899999999,1138960.68,-225859.92,913100.7599999999
2020-01-01,D07,EUR,25232.09,147103.1,230423.92,739358.45,571945.83,1142117.5599999998,-228392.78,913724.78
2020-04-01,D07,EUR,24047.15,154585.44,236156.15,745056.8,575012.54,1159845.54,-227874.19,931971.3500000001
2020-07-01,D07,EUR,23532.5,157666.11000000002,240548.81,765306.76,590557.7,1187054.18,-231724.36,955329.8200000002
2020-10-01,D07,EUR,22740.63,162694.75,247835.93,780682.9,602137.37,1213954.21,-233477.08000000002,980477.1299999999
2021-01-01,D07,EUR,21630.379999999997,162791.26,253432.98,794142.14,611871.91,1231996.76,-237389.66,994607.1
2021-04-01,D07,EUR,21586.559999999998,167367.75,259251.76,787456.48,623008.54,1235662.55,-218931.74,1016730.81
2021-07-01,D07,EUR,20685.68,170389.06,254410.63,822744.15,654293.76,1268229.52,-225022.22000000003,1043207.3
2021-10-01,D07,EUR,21147,177088.59999999998,253772.17,846611.13,672015.59,1298618.9,-231071.36000000002,1067547.5399999998
2022-01-01,D07,EUR,23623.63,171592.4,256049.28,893191.74,703293.28,1344457.05,-246718.02,1097739.03
2022-04-01,D07,EUR,25151.699999999997,160448.27000000002,264545.77,925214.83,722871.1299999999,1375360.57,-253540.75,1121819.82
2022-07-01,D07,EUR,26620.33,146066.35,275050.72,944629.99,745650.47,1392367.39,-250073.59999999998,1142293.79
2022-10-01,D07,EUR,26324.76,147062.51,277204.06,945446.9,743487.23,1396038.23,-251336.87,1144701.3599999999
2023-01-01,D07,EUR,26695.76,152725.62,273027.07,952452.76,751951.62,1404901.2100000002,-251272.77000000002,1153628.44
2023-04-01,D07,EUR,26851.61,155064.45,277483.3,958514.68,757051.15,1417914.04,-251562.35,1166351.69
2023-07-01,D07,EUR,27811.480000000003,150928.46,276778.36,971373.72,769554.84,1426892.02,-251281.13,1175610.8900000001
2023-10-01,D07,EUR,28130.32,159969.84,284147.78,974896.34,776279.53,1447144.28,-247812.97999999998,1199331.3
2024-01-01,D07,EUR,28111.83,165946.68,285353.94,977636.48,778523.74,1457048.93,-250036.5,1207012.43
2024-04-01,D07,EUR,28053.48,177166.56,287838.9,984468.15,786565.27,1477527.0899999999,-248723.45,1228803.6400000001
2024-07-01,D07,EUR,27484.48,182656.88,289404.99,984856.55,785437.4,1484402.9000000001,-250599.59,1233803.3099999998
2011-01-01,D07,EUR_R_NH,4.79,33.81,43.48,95.74,66.99,177.82,-38.36,139.45999999999998
2011-04-01,D07,EUR_R_NH,4.46,33.599999999999994,42.8,96.95,68.2,177.81,-38.230000000000004,139.57999999999998
2011-07-01,D07,EUR_R_NH,4.12,31.61,41.94,99.63,71.07,177.29999999999998,-38.06,139.23999999999998
2011-10-01,D07,EUR_R_NH,4.3100000000000005,31.84,41.33,100.61,71.69,178.08999999999997,-38.49,139.59999999999997
2012-01-01,D07,EUR_R_NH,4.55,32.72,40.79,102.56,72.39,180.61999999999998,-39.79,140.83
2012-04-01,D07,EUR_R_NH,4.33,32.269999999999996,40.26,105.27,74.38,182.13,-40.53,141.6
2012-07-01,D07,EUR_R_NH,4.140000000000001,32.870000000000005,39.58,106.4,75.15,182.99,-40.93,142.06
2012-10-01,D07,EUR_R_NH,3.96,32.769999999999996,39.16,109.04,77.25,184.93,-42.39,142.54000000000002
2013-01-01,D07,EUR_R_NH,3.79,32.69,38.06,112.57,80.1,187.10999999999999,-43.43,143.67999999999998
2013-04-01,D07,EUR_R_NH,3.65,32.64,37.49,114.78,81.74000000000001,188.56,-44.11,144.45
2013-07-01,D07,EUR_R_NH,3.54,32.84,36.55,117.79,84.04,190.72000000000003,-45.44,145.28000000000003
2013-10-01,D07,EUR_R_NH,3.3899999999999997,33.290000000000006,36.36,118.78,84.64,191.82,-45.870000000000005,145.95
2014-01-01,D07,EUR_R_NH,3.2199999999999998,33.55,35.13,122.69,87.5,194.58999999999997,-47.589999999999996,147
2014-04-01,D07,EUR_R_NH,3.12,33.730000000000004,34.46,126.87,90.87,198.18,-49.19,148.99
2014-07-01,D07,EUR_R_NH,2.9800000000000004,33.33,33.7,129.24,92.77000000000001,199.25,-49.73,149.52
2014-10-01,D07,EUR_R_NH,3.17,33.84,34.84,129.45,93.05999999999999,201.29999999999998,-49.05,152.25
2015-01-01,D07,EUR_R_NH,3.64,34.339999999999996,35.46,131.09,95.35,204.53,-48.14,156.39
2015-04-01,D07,EUR_R_NH,3.9899999999999998,34.61,36.41,132.9,97.27000000000001,207.91,-47.95,159.95999999999998
2015-07-01,D07,EUR_R_NH,4.3100000000000005,34.629999999999995,36.85,133.59,97.9,209.38,-47.879999999999995,161.5
2015-10-01,D07,EUR_R_NH,4.9,35.09,38.45,134.85,99.38999999999999,213.29000000000002,-47.65,165.64
2016-01-01,D07,EUR_R_NH,5.28,35.08,39.22,136.23,101.07,215.80999999999997,-47.25,168.56
2016-04-01,D07,EUR_R_NH,5.64,35.41,40.4,137.74,103.06,219.19000000000003,-46.64,172.55
2016-07-01,D07,EUR_R_NH,6.24,35.5,41.07,140.08,105.35000000000002,222.89000000000001,-46.989999999999995,175.90000000000003
2016-10-01,D07,EUR_R_NH,7.08,35.35,41.77,142.64,107.86999999999998,226.84,-47.06,179.77999999999997
2017-01-01,D07,EUR_R_NH,7.67,35.57,42.35,145.36,110.20000000000002,230.95000000000002,-47.919999999999995,183.03000000000003
2017-04-01,D07,EUR_R_NH,8.280000000000001,35.26,42.79,149.19,114.03999999999999,235.51999999999998,-47.91,187.60999999999999
2017-07-01,D07,EUR_R_NH,8.299999999999999,35.4,43.69,151.49,115.61000000000001,238.88,-48.93000000000001,189.95
2017-10-01,D07,EUR_R_NH,7.67,35.69,45.28,153.95,118.19999999999999,242.59,-49.39,193.2
2018-01-01,D07,EUR_R_NH,7.9799999999999995,35.480000000000004,45.89,154.77,119.73000000000002,244.12,-48.68,195.44
2018-04-01,D07,EUR_R_NH,7.96,35.35,47.44,157.53,122.37,248.28,-48.839999999999996,199.44
2018-07-01,D07,EUR_R_NH,7.880000000000001,35.790000000000006,48.56,160.43,124.45000000000002,252.66000000000003,-50.05,202.61
2018-10-01,D07,EUR_R_NH,7.7,34.980000000000004,50.04,162.86,126.28000000000002,255.58,-51.56,204.02
2019-01-01,D07,EUR_R_NH,6.970000000000001,36.33,51.29,163.85,127.12,258.44,-51.05,207.39
2019-04-01,D07,EUR_R_NH,6.709999999999999,37.41,52.52,168.38,130.74,265.02,-52.06,212.95999999999998
2019-07-01,D07,EUR_R_NH,6.43,39.16,53.16,171.27,133.21,270.02,-52.88,217.14
2019-10-01,D07,EUR_R_NH,6.25,37.94,54.48,177.55,137.59,276.22,-54.77,221.45000000000002
2020-01-01,D07,EUR_R_NH,6.09,35.489999999999995,55.58,178.33,137.95000000000002,275.49,-55.09,220.4
2020-04-01,D07,EUR_R_NH,5.83,37.47,57.23,180.58,139.36,281.11,-55.239999999999995,225.87
2020-07-01,D07,EUR_R_NH,5.67,37.99,57.97,184.42,142.31,286.04999999999995,-55.84,230.20999999999995
2020-10-01,D07,EUR_R_NH,5.49,39.21,59.73,188.17,145.14,292.6,-56.27,236.33
2021-01-01,D07,EUR_R_NH,5.2,39.129999999999995,60.92,190.9,147.09,296.15000000000003,-57.06,239.08999999999997
2021-04-01,D07,EUR_R_NH,5.21,40.370000000000005,62.56,190.01,150.32999999999998,298.15,-52.82,245.32999999999998
2021-07-01,D07,EUR_R_NH,4.99,41.08,61.32,198.31,157.71,305.7,-54.24,251.45999999999998
2021-10-01,D07,EUR_R_NH,5.09,42.68,61.14,203.95,161.89,312.85999999999996,-55.67,257.19
2022-01-01,D07,EUR_R_NH,5.64,41,61.19,213.44,168.06,321.27,-58.96,262.31
2022-04-01,D07,EUR_R_NH,6.01,38.39,63.3,221.37,172.97,329.07,-60.65,268.42
2022-07-01,D07,EUR_R_NH,6.369999999999999,34.97,65.85,226.14,178.51,333.3299999999999,-59.86,273.46999999999997
2022-10-01,D07,EUR_R_NH,6.3100000000000005,35.260000000000005,66.47,226.72,178.28,334.76,-60.269999999999996,274.49
2023-01-01,D07,EUR_R_NH,6.4,36.629999999999995,65.48,228.45,180.35999999999999,336.96,-60.27,276.69
2023-04-01,D07,EUR_R_NH,6.45,37.230000000000004,66.64,230.2,181.81,340.52,-60.42,280.09999999999997
2023-07-01,D07,EUR_R_NH,6.68,36.22,66.41,233.09,184.66,342.4,-60.3,282.09999999999997
2023-10-01,D07,EUR_R_NH,6.75,38.36,68.14,233.8,186.17000000000002,347.05,-59.43000000000001,287.62
2024-01-01,D07,EUR_R_NH,6.74,39.79,68.45,234.55,186.77,349.53000000000003,-59.99,289.54
2024-04-01,D07,EUR_R_NH,6.6899999999999995,42.3,68.73,235.06,187.8,352.78000000000003,-59.39,293.39
2024-07-01,D07,EUR_R_NH,6.6,43.85,69.47,236.41,188.54,356.33000000000004,-60.15,296.18
2011-01-01,D07,EUR_R_POP,2.4099999999999997,16.96,21.79,47.99,33.58,89.15,-19.23,69.92
2011-04-01,D07,EUR_R_POP,2.22,16.74,21.33,48.32,34,88.61,-19.04,69.57
2011-07-01,D07,EUR_R_POP,2.04,15.65,20.76,49.31,35.18,87.76,-18.830000000000002,68.93
2011-10-01,D07,EUR_R_POP,2.12,15.64,20.3,49.42,35.22,87.48,-18.9,68.58000000000001
2012-01-01,D07,EUR_R_POP,2.2199999999999998,15.99,19.94,50.13,35.39,88.28,-19.44,68.84
2012-04-01,D07,EUR_R_POP,2.12,15.74,19.63,51.32,36.26,88.81,-19.76,69.05
2012-07-01,D07,EUR_R_POP,2.0100000000000002,15.950000000000001,19.21,51.63,36.47,88.80000000000001,-19.85,68.95000000000002
2012-10-01,D07,EUR_R_POP,1.91,15.83,18.93,52.71,37.35,89.38,-20.49,68.89
2013-01-01,D07,EUR_R_POP,1.8399999999999999,15.850000000000001,18.45,54.55,38.81999999999999,90.69,-21.04,69.65
2013-04-01,D07,EUR_R_POP,1.7600000000000002,15.790000000000001,18.14,55.54,39.55,91.23,-21.35,69.88
2013-07-01,D07,EUR_R_POP,1.71,15.870000000000001,17.67,56.94,40.629999999999995,92.19,-21.97,70.22
2013-10-01,D07,EUR_R_POP,1.63,16.07,17.55,57.31,40.84,92.56,-22.14,70.42
2014-01-01,D07,EUR_R_POP,1.5499999999999998,16.18,16.93,59.11,42.16,93.77000000000001,-22.93,70.84
2014-04-01,D07,EUR_R_POP,1.5,16.19,16.55,60.92,43.64,95.16,-23.62,71.53999999999999
2014-07-01,D07,EUR_R_POP,1.4300000000000002,16,16.18,62.07,44.56,95.68,-23.880000000000003,71.80000000000001
2014-10-01,D07,EUR_R_POP,1.52,16.189999999999998,16.68,61.95,44.540000000000006,96.34,-23.47,72.87
2015-01-01,D07,EUR_R_POP,1.74,16.42,16.96,62.69,45.61,97.81,-23.009999999999998,74.80000000000001
2015-04-01,D07,EUR_R_POP,1.9,16.5,17.36,63.36,46.379999999999995,99.11999999999999,-22.85,76.27000000000001
2015-07-01,D07,EUR_R_POP,2.06,16.54,17.59,63.75,46.72,99.94,-22.84,77.1
2015-10-01,D07,EUR_R_POP,2.35,16.78,18.38,64.47,47.519999999999996,101.97999999999999,-22.78,79.2
2016-01-01,D07,EUR_R_POP,2.53,16.8,18.79,65.26,48.42,103.38,-22.63,80.75000000000001
2016-04-01,D07,EUR_R_POP,2.72,17,19.4,66.13,49.48,105.25,-22.39,82.86
2016-07-01,D07,EUR_R_POP,2.99,16.99,19.66,67.02,50.41,106.66,-22.48,84.17999999999999
2016-10-01,D07,EUR_R_POP,3.37,16.82,19.88,67.88,51.33,107.94999999999999,-22.4,85.54999999999998
2017-01-01,D07,EUR_R_POP,3.64,16.86,20.07,68.87,52.21000000000001,109.44,-22.71,86.72999999999999
2017-04-01,D07,EUR_R_POP,3.92,16.68,20.24,70.54,53.92,111.38000000000001,-22.66,88.72000000000001
2017-07-01,D07,EUR_R_POP,3.94,16.78,20.72,71.85,54.83999999999999,113.28999999999999,-23.200000000000003,90.08999999999999
2017-10-01,D07,EUR_R_POP,3.64,16.91,21.46,72.96,56.019999999999996,114.97,-23.400000000000002,91.57
2018-01-01,D07,EUR_R_POP,3.82,16.97,21.95,74.01,57.25,116.75000000000001,-23.28,93.47
2018-04-01,D07,EUR_R_POP,3.85,17.1,22.94,76.14,59.14,120.03,-23.61,96.42
2018-07-01,D07,EUR_R_POP,3.83,17.380000000000003,23.57,77.86,60.4,122.63999999999999,-24.29,98.35
2018-10-01,D07,EUR_R_POP,3.75,17.06,24.4,79.42,61.58,124.63,-25.15,99.47999999999999
2019-01-01,D07,EUR_R_POP,3.39,17.69,24.98,79.8,61.91,125.86,-24.86,101
2019-04-01,D07,EUR_R_POP,3.2800000000000002,18.29,25.67,82.31,63.910000000000004,129.55,-25.439999999999998,104.11000000000001
2019-07-01,D07,EUR_R_POP,3.15,19.21,26.07,83.99,65.33,132.42,-25.92,106.49999999999999
2019-10-01,D07,EUR_R_POP,3.08,18.67,26.8,87.34,67.68,135.89000000000001,-26.95,108.93999999999998
2020-01-01,D07,EUR_R_POP,3.01,17.53,27.47,88.15,68.19,136.16,-27.23,108.92999999999999
2020-04-01,D07,EUR_R_POP,2.8899999999999997,18.59,28.41,89.62,69.17,139.51000000000002,-27.41,112.1
2020-07-01,D07,EUR_R_POP,2.8200000000000003,18.86,28.79,91.58,70.67,142.04999999999998,-27.73,114.32000000000001
2020-10-01,D07,EUR_R_POP,2.73,19.53,29.75,93.73,72.29,145.74,-28.04,117.70000000000002
2021-01-01,D07,EUR_R_POP,2.6,19.5,30.36,95.14,73.31,147.60000000000002,-28.439999999999998,119.16
2021-04-01,D07,EUR_R_POP,2.62,20.32,31.48,95.62,75.65,150.04,-26.59,123.45000000000002
2021-07-01,D07,EUR_R_POP,2.51,20.64,30.82,99.65,79.25,153.62,-27.25,126.37
2021-10-01,D07,EUR_R_POP,2.56,21.45,30.72,102.46,81.33,157.19,-27.97,129.22
2022-01-01,D07,EUR_R_POP,2.82,20.55,30.65,106.91,84.17999999999999,160.93,-29.53,131.4
2022-04-01,D07,EUR_R_POP,3,19.090000000000003,31.49,110.16,86.07,163.74,-30.18,133.56
2022-07-01,D07,EUR_R_POP,3.15,17.3,32.6,111.94,88.36,164.98999999999998,-29.63,135.36
2022-10-01,D07,EUR_R_POP,3.1399999999999997,17.5,33,112.57,88.52,166.20999999999998,-29.92,136.28999999999996
2023-01-01,D07,EUR_R_POP,3.1799999999999997,18.18,32.49,113.36,89.5,167.21,-29.9,137.31
2023-04-01,D07,EUR_R_POP,3.2,18.450000000000003,33,114,90.03999999999999,168.65,-29.92,138.73000000000002
2023-07-01,D07,EUR_R_POP,3.3099999999999996,17.98,32.98,115.77,91.72,170.04,-29.94,140.1
2023-10-01,D07,EUR_R_POP,3.34,18.97,33.7,115.63,92.07,171.64,-29.39,142.25
2024-01-01,D07,EUR_R_POP,3.3200000000000003,19.61,33.74,115.61,92.06,172.28,-29.57,142.71
2024-04-01,D07,EUR_R_POP,3.29,20.79,33.77,115.49,92.28,173.34,-29.17,144.17000000000002
2024-07-01,D07,EUR_R_POP,3.24,21.53,34.11,116.06,92.56,174.94,-29.53,145.41
2011-01-01,D08,EUR,16410.16,142099.41999999998,209818.7,701914.57,564929.4099999999,1070242.8499999999,-173179.47,897063.3800000001
2011-04-01,D08,EUR,17103.03,144283.02000000002,211133.12,700747.28,564914.1900000001,1073266.4500000002,-171577.62,901688.8300000002
2011-07-01,D08,EUR,16914.39,145788.04,209517.31,708030,569134.39,1080249.74,-175318.34999999998,904931.39
2011-10-01,D08,EUR,16838.17,149088.12,213472.55,704174.67,569075.9,1083573.51,-171021.36,912552.15
2012-01-01,D08,EUR,16047.18,153325.71000000002,215412.02,703080.67,571632.8500000001,1087865.58,-166600.81,921264.77
2012-04-01,D08,EUR,16167.509999999998,154816.53,216373.25,699725.81,572067.14,1087083.1,-161695.14,925387.9600000001
2012-07-01,D08,EUR,15316.59,159436.06,217502.84,697843.22,572800.35,1090098.71,-157588.57,932510.1399999999
2012-10-01,D08,EUR,14445.39,164725.19,215720.82,696679.46,573749.83,1091570.86,-154886.84,936684.0199999999
2013-01-01,D08,EUR,13574.43,167533.96,215877.84,694313.98,575259.76,1091300.21,-150043.42,941256.7899999999
2013-04-01,D08,EUR,12508.130000000001,170615.22999999998,215914.63,700392.89,584251.45,1099430.88,-149413.88,950016.9999999999
2013-07-01,D08,EUR,12495.490000000002,174869.81,216081.15,704500.9,589293.86,1107947.3499999999,-149495.86,958451.4900000001
2013-10-01,D08,EUR,11949.16,180087.25,218654.03,701468.61,589205.09,1112159.05,-146931.18,965227.8700000001
2014-01-01,D08,EUR,11366.06,184342.25,219088.95,704278.18,591921.8300000001,1119075.44,-146846.34,972229.1
2014-04-01,D08,EUR,10906.779999999999,189416.95,220549.91,706043.45,596775.59,1126917.0899999999,-143941.73,982975.3599999999
2014-07-01,D08,EUR,10789.41,194556.93,220531.82,705401.49,596895.95,1131279.65,-145594.82,985684.8299999998
2014-10-01,D08,EUR,12719.64,196733.07,227877.8,728943.51,616375.94,1166274.02,-154518.66,1011755.36
2015-01-01,D08,EUR,15336.61,206140.47999999998,228775.48,749011.55,631606.4,1199264.12,-159947.38,1039316.7400000001
