REF_AREA,TIME_PERIOD,B50,D06,D07,D08,D09,D10,ALL,B50_share,M40_share,T10_share,B50_share_change,M40_share_change,T10_share_change,HP_R_N,Stock_Price,HP_R_Change,STOCK_Change,owner_ALL
NL,2016-04-01,42459.43000000005,72162.66999999998,124423.25,194298.73,297644.16000000003,934094.5399999998,1665082.7799999998,0.025499891362758587,0.41351025803053476,0.5609898506067067,0.1693823513557633,0.016471311183401838,-0.018943675839915297,85.1015,2974.3690153846155,0.00490735225023986,1.4454613744518952e-4,56.93000000000001
NL,2016-07-01,50478.70999999999,77007.25,131168.88,202340.7,308262.07999999996,937194.1900000002,1706451.81,0.02958109318070927,0.4212125451113676,0.5492063617079231,0.14846122147993812,0.018455242062605293,-0.021228556331628567,86.9076,2975.7976060606065,0.02100082354820909,4.801851088647169e-4,56.93000000000001
NL,2016-10-01,55379.05999999997,81417.65000000001,137211.76,209413.69000000003,317766.28,938920.27,1740108.71,0.03182505764251934,0.42859930285619924,0.5395756395012815,0.07311854232447823,0.017384892446420497,-0.017691279578507912,88.1467,3090.9747656249983,0.0141569866606428,0.037974393352312674,56.93000000000001
NL,2017-01-01,51704.16000000003,83127.49,139271.71,211894.03000000003,321321.57,942940.18,1750259.1400000001,0.029540859875183983,0.4317159572153413,0.5387431829094748,-0.07447957015445938,0.007245409068258435,-0.0015439900331526424,89.6575,3342.4348307692308,0.01699438326975322,0.07821303335756014,56.93000000000001
NL,2017-04-01,51727.03,87365.80000000002,144550.77999999997,218295.14999999997,329995.29,957909.76,1789843.81,0.028900303876235992,0.435907879581962,0.535191816541802,-0.021922275709528094,0.00966307011668388,-0.006613769575970263,90.5359,3551.5675714285717,0.009749601905461702,0.060689542788912476,56.93000000000001
NL,2017-07-01,50646.73999999999,91697.81999999998,149992.83999999997,224828.11000000004,338466.35000000003,969964.26,1825596.12,0.02774257649057667,0.440943706650735,0.5313137168586883,-0.040883819260620236,0.011486282318252217,-0.007272567566593002,92.6682,3479.880061538461,0.02327891451819397,-0.020391247323445327,56.93000000000001
NL,2017-10-01,51067.01000000001,97391.21000000002,157058.82,233173.54999999996,348997.04,987745.53,1875433.16,0.027229448155859638,0.4460946078184945,0.5266759440256458,-0.018669250106096325,0.011613836697362823,-0.008767198226716011,94.7678,3594.989507936509,0.02240431746714222,0.032543244535881755,56.93000000000001
NL,2018-01-01,59876.380000000005,101426.31999999998,161634.3,238136.27,354786.43000000005,994671.71,1910531.4100000001,0.0313401704293362,0.44803415192216073,0.520625677648503,0.14060163454514418,0.00433840680030495,-0.011554137910296136,96.6983,3473.9999841269832,0.02016613304457504,-0.03423440940335176,56.93000000000001
NL,2018-04-01,67594.27999999997,106366.96,167436.17,244795.21999999997,363259.03,1009066.67,1958518.33,0.03451296776987529,0.45026761633627393,0.5152194158938508,0.09643445581061005,0.004972647489545734,-0.010438454316619827,97.598,3481.3044375,0.009261179245869222,0.002100398664278913,56.93000000000001
NL,2018-07-01,73595.60999999999,111627.75,173731.48,251968.1,371989.94,1023836.31,2006749.19,0.036674044951277636,0.45312950643323796,0.5101964486154845,0.06073415202422261,0.006335861823328459,-0.009797015295260003,99.6708,3422.939846153847,0.02101575402875344,-0.016907275949085587,56.93000000000001
NL,2018-10-01,79705.02999999997,116811.47000000002,179841.47999999998,258730.91,379590.57,1025283.28,2039962.74,0.03907180677231387,0.45832917026710007,0.502599022960586,0.06333186966501048,0.011409667546251723,-0.015003163776729056,101.1436,3169.1323281250006,0.01466853380964217,-0.0770419490674481,56.93000000000001
NL,2019-01-01,90881.99,121206.21,185652.97000000003,265856.12,388909.67,1037471.64,2089978.6,0.04348465099116326,0.4601123523465742,0.49640299666226245,0.10700687256027086,0.0038830655543463655,-0.012404591035779844,102.1618,3212.726603174604,0.010016541745376806,0.013662148789268969,56.93000000000001
NL,2019-04-01,98356.70000000008,125747.32,191913.77,273855.9099999999,399712.16,1051702.33,2141288.19,0.045933424776419325,0.4629125423794543,0.49115403284412645,0.0547850356375279,0.006067439002670372,-0.01063029899110457,102.4538,3415.2197460317457,0.00285413427149539,0.06112185256637481,56.93000000000001
NL,2019-07-01,105412.56000000006,130730,198718.70999999996,282301.36000000004,410604.79,1066092.1,2193859.5200000005,0.04804891062486993,0.4660074406222691,0.48594364875286084,0.04502640277261083,0.006663458104024467,-0.010665123000841548,103.264,3459.1172727272724,0.00787685060847565,0.01277159477765899,56.93000000000001
NL,2019-10-01,107687.53999999996,136214.56000000003,206371.34999999995,291983.47,423450.48,1086089.2,2251796.5999999996,0.04782294280042877,0.46985587419396585,0.48232118300560545,-0.004713964209769106,0.008224396027290637,-0.007482421191450261,104.9262,3649.074359375,0.015968430025233182,0.05346010223033382,56.93000000000001
NL,2020-01-01,112384.66999999995,138820.34999999998,209299.04000000004,294997.01,426087.7799999999,1074216.44,2255805.29,0.049820199685762755,0.4739789310450637,0.4762008692691735,0.04091501871990877,0.008736874409118078,-0.012770487438390932,107.4527,3429.8705781250005,0.023793504844529245,-0.061951007120311985,56.93000000000001
NL,2020-04-01,125785.76,146331.93,218214.74,305481.41,439419.79,1104694.05,2339927.6799999997,0.05375625968064107,0.4741376750584018,0.4721060652609572,0.07603960143106914,3.3486179611152966e-4,-0.008636084602899885,109.1198,3001.745603174604,0.015395610509584046,-0.13332854096730173,56.93000000000001
NL,2020-07-01,132921.06999999998,151985.31,225035.04,313324.50999999995,448678.06999999995,1120419.15,2392363.15,0.055560574070872136,0.4761078726697491,0.4683315532593787,0.03301373088021986,0.004146718580751996,-0.008027182654093079,110.8138,3291.8463181818183,0.015404954045197705,0.09225461113166666,56.93000000000001
NL,2020-10-01,142602.39,160242.18000000002,235116.27,325178.91000000003,463561.89,1161191.4600000002,2487893.1000000006,0.057318535912977926,0.4759445854003935,0.46673687868662844,0.0311502100102663,-3.4302158367960356e-4,-0.0034108222762466722,112.8746,3367.3397384615373,0.01842615269369663,0.022674439207349906,56.93000000000001
NL,2021-01-01,140493.71000000002,162619.68000000002,238663.95999999996,330305.63,471661.1,1189414.78,2533158.8600000003,0.055461863137947855,0.4749999650633833,0.46953817179866875,-0.03292842640357785,-0.001986699744478182,0.005983928482344858,116.5342,3696.7189841269847,0.03190732416876152,0.09332262768564448,56.93000000000001
NL,2021-04-01,147156.29000000004,171149.58,249765.95,344287.07999999996,490449.3,1235561.94,2638370.1399999997,0.05577545309847998,0.4759195425096799,0.4683050043918402,0.005638230081131734,0.0019340811196447705,-0.0026297960017905853,120.4402,4034.1099999999983,0.032968572033482246,0.08734004218212377,56.93000000000001
NL,2021-07-01,154301.02,183435.59000000003,265737.69000000006,364024.68,515998.04,1291501.4699999995,2774998.4899999993,0.05560400142776295,0.47898981018905,0.46540618838318715,-0.003078697177498313,0.006430512489374873,-0.006209254734642955,125.974,4132.639499999999,0.044922172262165994,0.024130599568724875,56.93000000000001
NL,2021-10-01,158860.72999999998,190849.73,275441.76999999996,376211.12,532304.5299999999,1334890.26,2868558.1399999997,0.055379993099948115,0.4792676609301703,0.4653523459698816,-0.004036773644033431,5.799083383767334e-4,-1.1569577152037436e-4,127.7343,4216.628727272727,0.013876788797444917,0.020119622031112172,56.93000000000001
PT,2010-04-01,47903.03,35425.51,48379.18,67620.40000000001,101048.53,407974.6999999999,708351.3499999999,0.06762608696941144,0.3564242801259574,0.5759496329046313,NA,NA,NA,100.725,2735.6698888888886,-0.009496586136511276,-0.04057969445353926,70.04
PT,2010-07-01,46764.05,35289.28999999999,48206.31999999999,67422.2,100683.47,408986.2599999999,707351.5899999999,0.06611146516260749,0.3556947966993331,0.5781937381380594,-0.02265162692643985,-0.0020487688240027335,0.0038887856011663446,99.6734,2715.9393787878794,-0.01049519010838118,-0.0072384484216367895,70.04
PT,2010-10-01,46121.78,35196.58,48111.06999999999,67466.3,100807.47,409293.83,706997.03,0.06523617220853106,0.3558450874963364,0.5789187402951325,-0.01332808002707564,4.2243815863729495e-4,0.0012531232105083001,97.9586,2817.7639848484837,-0.017353900534758715,0.036805767840368375,70.04
PT,2011-01-01,44841.27,34686.40000000001,47588.83,66871.64000000001,100086.86,404246.07,698321.0700000001,0.06421297011702654,0.356904210265344,0.5788828196176294,-0.015808886532557853,0.0029719385256075093,-6.204979982449288e-5,95.945,2932.9304218750012,-0.02076982981256581,0.040058409949045526,70.04
PT,2011-04-01,43150.45,34164.42999999999,46872.08,66242.32,99238.72999999998,402821.56,692489.5700000001,0.06231205763864428,0.35598739775965144,0.5817005446017042,-0.03005026841829217,-0.002572096517386102,0.0048557141301407425,92.6038,2862.6709841269844,-0.03544493309449148,-0.02424696766029566,70.04
PT,2011-07-01,41583.05,33682.40000000001,46156.38,65589.92,98075.81,394939.64,680027.2,0.06114909815372092,0.35808054442528187,0.5807703574209974,-0.018839834692915503,0.005862614849750258,-0.0016003624307810993,91.332,2381.5675606060613,-0.01382895845395904,-0.18399618975647503,70.04
PT,2011-10-01,39714.82999999999,32997.61,45173.06,64677.54,96667.35,391389.67,670620.06,0.05922105879147126,0.3571553764735281,0.5836235647350005,-0.032037912460513684,-0.002587030211185004,0.004900769353558654,87.2035,2277.785109375,-0.04625675134913454,-0.04455538223311617,70.04
PT,2012-01-01,38082.67,32271.339999999997,44397.85,63442.6,95352.99,387175.82000000007,660723.27,0.057637851925511865,0.3563742805668098,0.5859878675076784,-0.027097698107561463,-0.002189386834929641,0.004042891387467384,85.1988,2473.639892307692,-0.02325711849507961,0.08248717895455027,70.04
PT,2012-04-01,35603.08,31319.07,43177.62,62159.25,93220.71,380129.63,645609.36,0.055146474332404355,0.35606151992591933,0.5887920057416763,-0.044186688397158225,-8.780037745610425e-4,0.00477390466658989,82.6223,2226.1589365079367,-0.030707729352088542,-0.105413056154533,70.04
PT,2012-07-01,33837.669999999984,30659.26,42365.25,61059.45,91772.05,377159.81000000006,636853.49,0.05313258156126299,0.3546435931441626,0.5922238252945745,-0.03720248615613109,-0.003990202510152363,0.005811656578937452,81.938,2400.9411076923084,-0.008316756159599592,0.07558313834387587,70.04
PT,2012-10-01,33368.26000000001,30432.68,41962.36,60694.880000000005,91229.4,374876.93999999994,632564.52,0.05275076129783569,0.35461887745458753,0.5926303612475766,-0.007212124365158612,-6.969405716383825e-5,6.86221095511641e-4,82.0815,2543.327062499999,0.0017497923919247427,0.05761230233202941,70.04
PT,2013-01-01,31826.459999999977,29928.7,41256.380000000005,59869.490000000005,90333.14,373585.56,626799.73,0.050776122701903494,0.35320326318583456,0.596020614112262,-0.038151985903772,-0.003999920530551204,0.005704386111988313,81.1726,2676.5842741935485,-0.011134904310445393,0.051068366042034796,70.04
PT,2013-04-01,31313.54999999999,29807.249999999996,41125.04,59729.55,90398.45,372279.47,624653.31,0.050129487026971786,0.353892769734943,0.5959777432380851,-0.012816820166804632,0.0019502492887806255,-7.193109609771042e-5,80.0374,2696.1122187499996,-0.014083726369028327,0.007269359278308407,70.04
PT,2013-07-01,31156.089999999997,29493.97,40833.78,59304.86000000001,89751.78,372873.35,623413.83,0.04997657815836392,0.3519081217688097,0.5981153000728264,-0.0030549395232992715,-0.005623833069095863,0.0035802220438018173,80.8308,2782.28146969697,0.009864055582324838,0.03146044733859288,70.04
PT,2013-10-01,31482.360000000015,29541.7,40966.61,59423.009999999995,90060.67,374805.64,626279.99,0.05026882624814504,0.35126779317985235,0.5984633805720027,0.005830669634522945,-0.0018212477200632016,5.81792931170888e-4,82.6428,3017.560484375,0.02216962512266285,0.08117745463273618,70.04
PT,2014-01-01,33460.59,30231.08,42087.16,60589.990000000005,92932.56,403927.42,663228.8,0.05045105097969207,0.3405171639108555,0.6090317851094523,0.003618450208391355,-0.031083343824214404,0.017505120863103296,84.541,3090.848412698413,0.022708917654026273,0.02399690211873029,70.04
PT,2014-04-01,34830.48999999999,30602.28,42448.39,61228.14,94009.34,408011.23,671129.87,0.051898286094761346,0.3401549539137634,0.6079467599914753,0.02828218771670965,-0.0010642716861639645,-0.0017831463173140771,85.0492,3213.9506507936503,0.005993288777186301,0.039055292306890976,70.04
PT,2014-07-01,35035.95,30615.909999999996,42607.10999999999,61195.43000000001,94438.59,408132.49,672025.48,0.05213485357727805,0.34054815897754354,0.6073169874451784,0.00454793330317349,0.0011552910514665005,-0.0010364377346079867,85.2614,3173.144727272728,0.002491918997495901,-0.012777789060288924,70.04
PT,2014-10-01,34743.91,30294.520000000004,42238.83,60596.189999999995,93310.49,393861.92,655045.86,0.053040423765139136,0.3456857661843707,0.6012738100504902,0.017220635677100304,0.014973620538713428,-0.010000453042504076,84.5574,3102.474875,-0.008291237872525059,-0.022522983929873064,70.04
PT,2015-01-01,34804.85000000002,30294.840000000004,42275.29000000001,60594.4,93903.43,404097.76,665970.5700000001,0.05226184394304394,0.34095794953822056,0.6067802065187354,-0.014787791891476054,-0.013771017642143946,0.009116205942540312,85.3079,3441.982174603174,0.00883647082068073,0.10384737922944254,70.04
PT,2015-04-01,36753.31,30876.360000000004,43193.57,61574.70999999999,95695.36,408935.27,677028.5800000001,0.054286201625343485,0.3416990166057687,0.6040147817688878,0.03800353744074414,0.002171126628464526,-0.004567956731341305,86.9233,3621.11461904762,0.01875905610158224,0.050734365273212845,70.04
PT,2015-07-01,36250.73,30610.96,42958.04,61215.110000000015,95304.35,405162.62999999995,671501.8200000001,0.05398455956530393,0.34264755976387373,0.6033678806708221,-0.005572009232273523,0.0027721151775752517,-0.0010715760298565247,87.5167,3386.5137121212115,0.006803511682281105,-0.06698089554009634,70.04
PT,2015-10-01,36568.66,30656.99,43170.490000000005,61272.94,95714.12,409275.54999999993,676658.75,0.054042986956128185,0.34110922233696084,0.6048477907069109,0.0010817129223577027,-0.004499670241659315,0.0024497460366673662,88.302,3332.9457692307687,0.008933125114512386,-0.015944460383201076,70.04
PT,2016-01-01,37436.60999999999,30952.92,43718.92,61769.240000000005,97112.62,415325.41,686315.72,0.054547213343736314,0.34030067095068145,0.6051521157055822,0.009286841909228905,-0.002373172957190306,5.030165762417438e-4,90.7366,2973.939112903226,0.02719804643014978,-0.11396915363973115,70.04
PT,2016-04-01,38950.18,31377.29,44429.96000000001,62709.83999999999,98586.71,420098.9,696152.88,0.05595061245742458,0.34059156661105816,0.6034578209315172,0.025402754678324424,8.544543821404904e-4,-0.0028037100020106287,91.9878,2974.3690153846155,0.013695155719896768,1.4454613744518952e-4,70.04
PT,2016-07-01,39288.130000000005,31532.57,44635.310000000005,62844.6,99094.27,424740.7,702135.5800000001,0.05595519030669262,0.33911790939294084,0.6049269003003664,8.18161195845768e-5,-0.004336145306593764,0.002431477437298324,93.5646,2975.7976060606065,0.016996147257666294,4.801851088647169e-4,70.04
PT,2016-10-01,39848.80999999999,31583.729999999996,44764.97,62953.20999999999,99251.37,427309.27,705711.36,0.056466159195736894,0.33803236496008787,0.6055014758441752,0.009090309089971882,-0.003206217006480827,9.493756066675241e-4,94.27,3090.9747656249983,0.007510898590314952,0.037974393352312674,70.04
PT,2017-01-01,40420.89,31746.949999999997,45245.73,63398.67999999999,100229.08,434041.65,715082.98,0.0565261530906525,0.33649303189959856,0.606980815009749,0.0010619111927057112,-0.004564203927477362,0.0024401839281164017,96.5625,3342.4348307692308,0.024027461684005935,0.07821303335756014,70.04
PT,2017-04-01,41873.76000000001,32240.93,45952.75,64411.49000000001,101963.62,445821.74,732264.29,0.05718394379166026,0.33398978120317735,0.6088262750051624,0.011569738424623388,-0.007467043982585908,0.0030357799816708164,97.9715,3551.5675714285717,0.014486152956708409,0.060689542788912476,70.04
PT,2017-07-01,43136.34,32646.43,46720.259999999995,65165.600000000006,103921,455414.64,747004.27,0.05774577433138367,0.3325995579650435,0.6096546677035728,0.009777018935483106,-0.004171159579378525,0.0013597140455854362,102.1503,3479.880061538461,0.04176863806810793,-0.020391247323445327,70.04
PT,2017-10-01,43611.88000000001,33225.92,47331.670000000006,65927.18000000001,104610.25,458303.14,753010.04,0.05791673109697184,0.33345507584467265,0.6086281930583555,0.002956133268086081,0.002568913439493059,-0.0016851175062501667,102.6476,3594.989507936509,0.0048565046558364244,0.032543244535881755,70.04
PT,2018-01-01,46136.07000000001,34411.22,48765.24,68038.22,107433.26,466544,771328.01,0.059813813840366055,0.3353280791656976,0.6048581069939364,0.032230326713182045,0.005601242208163049,-0.006213664207634195,107.5537,3473.9999841269832,0.046688494952705994,-0.03423440940335176,70.04
PT,2018-04-01,47976.27,35537.68,50149.97,69804.76,109719.01,472681.93,785869.62,0.06104863806797875,0.33747508906121093,0.6014762728708103,0.020434256884003688,0.006382304022606311,-0.0056068085912697185,107.9185,3481.3044375,0.0033860548929007805,0.002100398664278913,70.04
PT,2018-07-01,48677.91,36168.63,50735.119999999995,70595.17,110637.2,476934.59,793748.6200000001,0.06132660740877886,0.3378098723497623,0.6008635202414587,0.004542909275131901,9.91531975715887e-4,-0.001019267075598962,109.2675,3422.939846153847,0.012422691595799229,-0.016907275949085587,70.04
PT,2018-10-01,50422.3,37061.21,51982.32,71942.48,112616.97,477011.97,801037.25,0.0629462612381634,0.3415608699845107,0.5954928687773259,0.02606756504942398,0.011042676752290204,-0.0089784074236374245,111.2915,3169.1323281250006,0.01835388098031565,-0.0770419490674481,70.04
PT,2019-01-01,52665.55,38362.50000000001,53498.6,74167.79,115290.41,492301.57,826286.4199999999,0.0637376443872816,0.3404622092179611,0.5958001463947574,0.012493985557812781,-0.003221772841350834,5.158724517522195e-4,116.5755,3212.726603174604,0.04638624657502799,0.013662148789268969,70.04
PT,2019-04-01,54484.969999999994,39391.899999999994,54819.14,75910.24,117743.25,496861.52,839211.02,0.06492404020147399,0.34301805283729475,0.5920579069612313,0.018442622529416752,0.007478944673488419,-0.0063008400771510376,117.5135,3415.2197460317457,0.008014088832001498,0.06112185256637481,70.04
PT,2019-07-01,55486.85000000001,40171.04,55713.08000000001,77151.82,118820.58,499468.13,846811.5,0.0655244407993987,0.34465346774341166,0.5898220914571897,0.009205240765760347,0.004756392959062605,-0.003783494388842956,121.2252,3459.1172727272724,0.031096752213292334,0.01277159477765899,70.04
PT,2019-10-01,56316.93000000001,40834.96000000001,56340.060000000005,78303.26999999999,119802.21,499506.62,851104.05,0.06616926567321588,0.34693819163473605,0.586892542692048,0.009792875367061082,0.006607171072457785,-0.004979210307579085,122.5313,3649.074359375,0.010716534736929795,0.05346010223033382,70.04
PT,2020-01-01,58934.88999999999,42362.2,58353.350000000006,80279.16999999998,123146.8,504334.73,867411.1399999999,0.06794343222292487,0.3506313280689478,0.5814252397081274,0.02645938951439586,0.010588682091438928,-0.009359342083631983,128.4041,3429.8705781250005,0.04681581465854645,-0.061951007120311985,70.04
PT,2020-04-01,60516.36000000001,43379.7,59577.54,82398.33,125088.56,508100.34,879060.8300000001,0.06884206181726923,0.3531543203898642,0.5780036177928665,0.013139441857729306,0.007169805563765896,-0.005902271323190322,129.3041,3001.745603174604,0.0069846722682509466,-0.13332854096730173,70.04
PT,2020-07-01,59754.37,43577,59591.51000000001,82235.77,124753.04,506957.9900000001,876869.6800000002,0.06814509768429898,0.3537097097484314,0.5781451925672695,-0.010175700400213206,0.001571418120529522,2.4490753066053195e-4,129.6169,3291.8463181818183,0.0024161821727517463,0.09225461113166666,70.04
PT,2020-10-01,61733.77,44729.869999999995,60911.69000000001,84235.73999999999,127212.48,513795.8300000001,892619.3800000001,0.06916023938445072,0.35523515073132284,0.5756046098842263,0.014786900767152389,0.004303418847124041,-0.004404051526599839,132.5093,3367.3397384615373,0.022069654991172527,0.022674439207349906,70.04
PT,2021-01-01,62970.759999999995,45503.369999999995,61888.54,85753.95000000001,128828.45,523222.3400000001,908167.4100000001,0.06933827321550769,0.35453189186782197,0.5761298349166702,0.0025709146730297228,-0.0019816617324637242,9.120593227439633e-4,136.3332,3696.7189841269847,0.028449057736691152,0.09332262768564448,70.04
PT,2021-04-01,64421.630000000005,46556.560000000005,62929.81999999999,87309.25,131463.69,532762.54,925443.49,0.06961163020337417,0.35470487776622645,0.5756834920303995,0.003934617208051883,4.8780861128783215e-4,-7.750264702974796e-4,138.3465,4034.1099999999983,0.014659518376978653,0.08734004218212377,70.04
PT,2021-07-01,65688.08,47305.11,64043.399999999994,88596.21,133177.45,542392.5399999999,941202.7899999999,0.06979163332059397,0.3539324081264146,0.5762759585529915,0.0025824821128201947,-0.0021801560859342484,0.0010286240102134192,142.4168,4132.639499999999,0.028996561791081454,0.024130599568724875,70.04
PT,2021-10-01,67366.78,48188.46,65220.7,90655.14,135459.89,553881.52,960772.49,0.07011730737627593,0.3533866690958231,0.576496023527901,0.004655522974848836,-0.0015431200895312802,3.818013987215707e-4,144.4167,4216.628727272727,0.013944901194033577,0.020119622031112172,70.04
SI,2010-10-01,15255.330000000002,9642.1,12218.29,14716.88,24073.49,57555.02,133461.11,0.11430543324568486,0.4544451938096424,0.4312493729446728,NA,NA,NA,99.2863,2817.7639848484837,0.0023141727886866192,0.036805767840368375,77.41000000000001
SI,2011-01-01,15587.589999999998,9668.49,13096.21,16626.97,21687.16,58940.29,135606.71,0.1149470405999821,0.4504115614927905,0.4346413979072275,0.0055974011421682235,-0.008915574784147728,0.007834804176472088,104.057,2932.9304218750012,0.04693123015249512,0.040058409949045526,77.41000000000001
SI,2011-04-01,15391.899999999998,9137.87,12919.02,16018.570000000002,22039.84,57827.28999999999,133334.49,0.11543824857319362,0.4508608387822236,0.43370091264458277,0.004264236829585322,9.969845443182912e-4,-0.0021661633182367135,101.4359,2862.6709841269844,-0.025511754034133638,-0.02424696766029566,77.41000000000001
SI,2011-07-01,14806.7,9469.72,11628.35,16351.82,20383.72,57219.08,129859.39,0.11402101919622448,0.4453556265742508,0.44062335422952476,-0.012352932287598595,-0.012285606581055597,0.01583528331621864,99.8994,2381.5675606060613,-0.015263392260549402,-0.18399618975647503,77.41000000000001
SI,2011-10-01,14483,9192.88,11390.53,15469.570000000002,20658.48,57034.93,128229.38999999998,0.11294602586817266,0.4422656927557716,0.44478828137605586,-0.009472752894768455,-0.006962307535647305,0.009407958284474716,98.1933,2277.785109375,-0.017225694703594918,-0.04455538223311617,77.41000000000001
SI,2012-01-01,13836.149999999998,8809.68,11094.11,15614.73,19584.18,56580.05,125518.90000000001,0.1102316065548694,0.43899922641132133,0.45076916703380926,-0.02432639097909206,-0.007413165399989818,0.013356986954835559,94.342,2473.639892307692,-0.04001150738027004,0.08248717895455027,77.41000000000001
SI,2012-04-01,13983.41,8681.96,11433.04,14746.78,20464.39,56689.99999999999,125999.57999999999,0.11097981437715905,0.4390980509617572,0.4499221346610838,0.006764665877962539,2.2508793364839352e-4,-0.0018808500111779924,93.3756,2226.1589365079367,-0.010296408411452518,-0.105413056154533,77.41000000000001
SI,2012-07-01,13701.84,8460.68,11123.25,14199.85,20396.27,56719.240000000005,124601.13,0.10996561588165372,0.4348279184948002,0.4552064656235461,-0.009180598283001107,-0.009772375690943802,0.011676552923645445,91.2981,2400.9411076923084,-0.022500092265553384,0.07558313834387587,77.41000000000001
SI,2012-10-01,13301.28,8240.91,10905.38,13948.3,19793.67,56298.97,122488.51,0.10859206304330096,0.4317813972918766,0.4596265396648225,-0.012569413520925998,-0.007030927772286644,0.009663202814698124,87.2796,2543.327062499999,-0.045013218306701575,0.05761230233202941,77.41000000000001
SI,2013-01-01,13287.04,8216.050000000001,10831.1,14129.62,19413.46,56606.33,122483.6,0.10848015571064208,0.4293654823992763,0.4621543618900816,-0.0010310609364498902,-0.005610938825543754,0.005484662478296709,88.2269,2676.5842741935485,0.010795146612396778,0.051068366042034796,77.41000000000001
SI,2013-04-01,13159.61,8319.5,10657.71,14368.86,18856.8,56775.4,122137.88,0.10774388748191797,0.4274093344341657,0.4648467780839163,-0.006810260908141963,-0.00456631386843398,0.0058088898678185785,87.7037,2696.1122187499996,-0.0059478174054534705,0.007269359278308407,77.41000000000001
SI,2013-07-01,12475.49,7891.169999999999,10106.68,13376.7,18495.46,56066.740000000005,118412.24,0.1053564226130677,0.42115587037286006,0.4734877070140722,-0.022407895748281614,-0.014739179112663536,0.018418108543399536,82.5803,2782.28146969697,-0.06019293447760976,0.03146044733859288,77.41000000000001
SI,2013-10-01,12361.920000000002,7821.76,10004.12,13035.85,18403.67,55986.07000000001,117613.39000000001,0.10510639987504825,0.4188757759639442,0.4760178241610075,-0.0023759336939397357,-0.005428605025396327,0.005329348913130305,82.5436,3017.560484375,-4.445147020426532e-4,0.08117745463273618,77.41000000000001
SI,2014-01-01,12146.890000000005,7730.28,9830.15,12922.95,18082.949999999997,56062.34,116775.56,0.10401911153326951,0.41589464439305623,0.4800862440736743,-0.010398522224727813,-0.007142429035667308,0.008510463669028634,81.9629,3090.848412698413,-0.007059932731738883,0.02399690211873029,77.41000000000001
SI,2014-04-01,11879.500000000002,7527.66,9605.28,12580.18,17763.42,55994.32,115350.36,0.10298624122196066,0.41158553818124194,0.48542822059679747,-0.00997924806400663,-0.010415101786794834,0.0110656675346813,78.6246,3213.9506507936503,-0.041582078291162894,0.039055292306890976,77.41000000000001
SI,2014-07-01,11635.55,7427.73,9463.75,12369.98,17445.190000000002,55163.530000000006,113505.73000000001,0.10251068382186519,0.4114915608225241,0.4859977553556107,-0.004628373382586037,-2.2835615093652617e-4,0.0011725748295144944,78.3409,3173.144727272728,-0.0036148110116203114,-0.012777789060288924,77.41000000000001
SI,2014-10-01,11644.81,7463.47,9444.21,12252.42,17454.06,55255.25,113514.22,0.10258459248541724,0.4106459965984879,0.48676941091609494,7.207251974015172e-4,-0.002056990377219181,0.0015865167927054946,78.9995,3102.474875,0.008371706777406729,-0.022522983929873064,77.41000000000001
SI,2015-01-01,11936.22,7517.89,9629.03,12526.75,17789.72,56650.1,116049.70999999999,0.10285437163091575,0.4089918880452179,0.4881537403238664,0.002626369362139336,-0.004036198984543438,0.0028398758125359747,81.1308,3441.982174603174,0.026621143742655562,0.10384737922944254,77.41000000000001
SI,2015-04-01,12285.979999999996,7689.4,9794.78,12787.35,18115.370000000003,57687.78999999999,118360.66999999998,0.10380120355858072,0.40880893965875664,0.4873898567826627,0.009163445526635172,-4.4741551565008475e-4,-0.0015660677792205258,81.9533,3621.11461904762,0.010086905759737697,0.050734365273212845,77.41000000000001
SI,2015-07-01,12035.86,7594.13,9603.87,12560.47,17897.66,57754.7,117446.69,0.1024793461612243,0.4057681829943441,0.4917524708444316,-0.012816288232928574,-0.007465888014825395,0.008911151745226165,79.5114,3386.5137121212115,-0.03024916522901666,-0.06698089554009634,77.41000000000001
SI,2015-10-01,12195.759999999998,7635.490000000002,9693.11,12700.96,17952.22,58831.27,119008.81,0.10247779135006894,0.4031783865412989,0.4943438221086321,-1.5172061575974283e-5,-0.00640290817327982,0.005255789415010814,79.4873,3332.9457692307687,-3.0314713497059387e-4,-0.015944460383201076,77.41000000000001
SI,2016-01-01,12449.43,7763.129999999999,9837.56,12903.55,18275.64,60073.93000000001,121303.24,0.10263064696375793,0.402131715525488,0.49523763751075406,0.0014904861374169798,-0.0025994249978698036,0.0018064518822513698,82.3838,2973.939112903226,0.03579155517350863,-0.11396915363973115,77.41000000000001
SI,2016-04-01,12657.87,7857.169999999999,9971.96,13048.419999999998,18494.61,61099.869999999995,123129.9,0.1028009443685084,0.4009762048048443,0.4962228508266473,0.0016579479587868207,-0.0028775996071025434,0.0019873986946761235,82.5403,2974.3690153846155,0.0018978432742526863,1.4454613744518952e-4,77.41000000000001
SI,2016-07-01,12768.97,7890.829999999999,10008.54,13146.08,18597.79,62432.30000000001,124844.51000000001,0.10227898687735647,0.3976405530367334,0.5000804600859101,-0.005090294452719135,-0.00835362176659471,0.007743883804591123,83.3332,2975.7976060606065,0.00956037027362111,4.801851088647169e-4,77.41000000000001
