TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2009-01-01,0.4452549196402147,0.39081119041677836,DEBT,I9
2009-04-01,0.4449835295256571,0.3876839134256738,DEBT,I9
2009-07-01,0.44428948791904777,0.38918184855468013,DEBT,I9
2009-10-01,0.4431739033940145,0.3863421308104503,DEBT,I9
2010-01-01,0.4443710030215976,0.386926789310537,DEBT,I9
2010-04-01,0.44422139245722403,0.387861706942651,DEBT,I9
2010-07-01,0.44583478312167957,0.38988663313597705,DEBT,I9
2010-10-01,0.44699690369774947,0.39032541406968624,DEBT,I9
2011-01-01,0.44843631021247277,0.39097181642632944,DEBT,I9
2011-04-01,0.44892379753367206,0.3942697591540358,DEBT,I9
2011-07-01,0.44961642380569544,0.39539845615142144,DEBT,I9
2011-10-01,0.44987912834800103,0.3940825791546322,DEBT,I9
2012-01-01,0.44990600245573376,0.3958465511525455,DEBT,I9
2012-04-01,0.45033074616020174,0.39679090692165503,DEBT,I9
2012-07-01,0.4506725777971393,0.39853563245228957,DEBT,I9
2012-10-01,0.4508318432516861,0.4003631031441903,DEBT,I9
2013-01-01,0.4498021352787046,0.4009834848892212,DEBT,I9
2013-04-01,0.45076486278861994,0.4040039536008742,DEBT,I9
2013-07-01,0.4523636636684182,0.4078156253073708,DEBT,I9
2013-10-01,0.45268479571481635,0.4090656419033076,DEBT,I9
2014-01-01,0.45391128541087655,0.4110632537598662,DEBT,I9
2014-04-01,0.4558028487293114,0.41623372547546744,DEBT,I9
2014-07-01,0.4570783771052177,0.41973751266896714,DEBT,I9
2014-10-01,0.4573642026533037,0.4206618349881156,DEBT,I9
2015-01-01,0.4617187726669928,0.4244222232072414,DEBT,I9
2015-04-01,0.46487456580657627,0.43005713410653984,DEBT,I9
2015-07-01,0.46750797903939334,0.4346954828517647,DEBT,I9
2015-10-01,0.4703604753513523,0.4373110953574331,DEBT,I9
2016-01-01,0.47410071964109324,0.4417741281851485,DEBT,I9
2016-04-01,0.47693925032958073,0.44574282745700483,DEBT,I9
2016-07-01,0.4805630546914206,0.45004958794495875,DEBT,I9
2016-10-01,0.4837876042310181,0.453407607817499,DEBT,I9
2017-01-01,0.4840901052589628,0.45330332690465946,DEBT,I9
2017-04-01,0.48566972966576294,0.45538690047944363,DEBT,I9
2017-07-01,0.4865968305216035,0.45743937486969455,DEBT,I9
2017-10-01,0.485659227667361,0.4567578711317395,DEBT,I9
2018-01-01,0.4853988157519491,0.4584287960211116,DEBT,I9
2018-04-01,0.48604084612691656,0.4605552885849432,DEBT,I9
2018-07-01,0.48665357191866654,0.46263033383361013,DEBT,I9
2018-10-01,0.4856230795770289,0.4596185471126257,DEBT,I9
