REF_AREA,TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
ES,2014-10-01,D07,EUR_R_POP,5.51,3.15,11.71,73.33,63.81,93.69999999999999,-12.17,81.53
ES,2015-01-01,D07,EUR_R_POP,5.25,3.1500000000000004,11.91,73.72,64.46,94.03,-11.99,82.04
ES,2015-04-01,D07,EUR_R_POP,5.779999999999999,3.21,12.41,75.42,66.35,96.82,-11.93,84.88999999999999
ES,2015-07-01,D07,EUR_R_POP,5.859999999999999,3.2600000000000002,12.16,74.9,65.24000000000001,96.18,-12.09,84.09
ES,2015-10-01,D07,EUR_R_POP,6.390000000000001,3.27,12.71,76.01,66.10000000000001,98.38,-12.65,85.73
ES,2016-01-01,D07,EUR_R_POP,6.369999999999999,3.2699999999999996,13,75.6,65.22999999999999,98.24,-12.93,85.31
ES,2016-04-01,D07,EUR_R_POP,6.52,3.34,13.36,76.79,66.55000000000001,100.01,-13.02,86.99000000000001
ES,2016-07-01,D07,EUR_R_POP,6.83,3.39,13.24,76.5,66.2,99.96,-12.88,87.08000000000001
ES,2016-10-01,D07,EUR_R_POP,7.01,3.48,13.39,76.4,66.16000000000001,100.28,-12.89,87.39
ES,2017-01-01,D07,EUR_R_POP,7.36,3.62,13.56,77.77,67.55,102.31,-12.940000000000001,89.37
ES,2017-04-01,D07,EUR_R_POP,7.65,3.59,13.68,78.99,68.75999999999999,103.91,-13.16,90.75
ES,2017-07-01,D07,EUR_R_POP,7.74,3.7,13.6,79.38,68.94999999999999,104.41999999999999,-13.209999999999999,91.21
ES,2017-10-01,D07,EUR_R_POP,7.91,3.82,13.69,79.52,68.96,104.94,-13.39,91.55
ES,2018-01-01,D07,EUR_R_POP,7.470000000000001,3.65,13.59,80.13,69.38,104.84,-13.41,91.43
ES,2018-04-01,D07,EUR_R_POP,7.49,3.67,13.94,82.07,71.36999999999999,107.16999999999999,-13.43,93.73999999999998
ES,2018-07-01,D07,EUR_R_POP,7.35,3.55,13.48,84.57,73.11999999999999,108.95,-14.079999999999998,94.86999999999999
ES,2018-10-01,D07,EUR_R_POP,7.1,3.42,13.82,84.98,73.5,109.32,-14.05,95.27000000000001
ES,2019-01-01,D07,EUR_R_POP,7.29,3.51,13.93,86.51,74.95,111.24000000000001,-14.040000000000001,97.2
ES,2019-04-01,D07,EUR_R_POP,7.1,3.4699999999999998,14.33,87.75,76.1,112.64999999999999,-14.2,98.45
ES,2019-07-01,D07,EUR_R_POP,7.16,3.52,14.12,89.87,77.71000000000001,114.67000000000002,-14.59,100.08
ES,2019-10-01,D07,EUR_R_POP,6.880000000000001,3.5100000000000002,14.33,89.8,77.71,114.52,-14.469999999999999,100.05
ES,2020-01-01,D07,EUR_R_POP,6.55,3.26,14.4,89.96,77.97,114.17,-14.34,99.82999999999998
ES,2020-04-01,D07,EUR_R_POP,6.32,3.24,14.81,90.12,78.22,114.49000000000001,-14.21,100.28
ES,2020-07-01,D07,EUR_R_POP,6.109999999999999,3.1799999999999997,14.8,91.05,79.13,115.14,-14.23,100.91
ES,2020-10-01,D07,EUR_R_POP,5.9,3.36,15.18,90.88,78.8,115.32,-14.32,101
ES,2021-01-01,D07,EUR_R_POP,5.949999999999999,3.4699999999999998,15.21,91.25,79.03999999999999,115.88,-14.48,101.39999999999999
ES,2021-04-01,D07,EUR_R_POP,6.1,3.38,15.71,93.98,81.25,119.17000000000002,-14.950000000000001,104.22
ES,2021-07-01,D07,EUR_R_POP,6.289999999999999,3.36,15.93,95.21,82.30999999999999,120.78999999999999,-15.280000000000001,105.50999999999999
ES,2021-10-01,D07,EUR_R_POP,6.0600000000000005,3.38,16.41,95.97,82.99,121.82,-15.36,106.46
ES,2022-01-01,D07,EUR_R_POP,6.09,3.5,16.74,97.32,84.19999999999999,123.64999999999999,-15.53,108.11999999999999
ES,2022-04-01,D07,EUR_R_POP,6.24,3.29,16.8,98.88,85.83,125.21,-15.59,109.61999999999999
ES,2022-07-01,D07,EUR_R_POP,6.41,3.03,16.82,99.79,86.46000000000001,126.05000000000001,-15.82,110.23000000000002
ES,2022-10-01,D07,EUR_R_POP,6.109999999999999,3.14,16.94,99.56,86.68,125.75,-15.350000000000001,110.4
ES,2023-01-01,D07,EUR_R_POP,6.5,3.29,16.62,100.31,87.41,126.72,-15.4,111.32
ES,2023-04-01,D07,EUR_R_POP,6.59,3.45,16.61,102.95,89.95,129.60000000000002,-15.57,114.03
ES,2023-07-01,D07,EUR_R_POP,6.43,3.35,16.82,105.73,92.69,132.33,-15.5,116.83000000000001
ES,2023-10-01,D07,EUR_R_POP,6.720000000000001,3.46,16.96,105.02,92.08,132.16,-15.43,116.72999999999999
ES,2024-01-01,D07,EUR_R_POP,6.86,3.4699999999999998,17.21,108.07,95.1,135.60999999999999,-15.5,120.10999999999999
ES,2024-04-01,D07,EUR_R_POP,6.83,3.49,17.71,111.77,98.69,139.8,-15.74,124.06000000000002
ES,2024-07-01,D07,EUR_R_POP,7.26,3.67,17.27,115.31,102.2,143.51000000000002,-15.69,127.82
ES,2011-10-01,D08,EUR,55894.25,19129.3,80142.09,491401.61,443751.13,646567.25,-64151.4,582415.85
ES,2012-01-01,D08,EUR,50274.28999999999,19678.83,80771,469215.44,421006.12,619939.56,-64180.86,555758.7000000001
ES,2012-04-01,D08,EUR,46546.4,18818.28,80426.15,453927.11,408166.04,599717.94,-61300.5,538417.44
ES,2012-07-01,D08,EUR,42784.96,18672.57,80069.21,441417.25,396451.93,582943.99,-59930.75,523013.24
ES,2012-10-01,D08,EUR,41709.92,19681.15,81999.49,433627.22,389560.75999999995,577017.78,-57925.57,519092.21
ES,2013-01-01,D08,EUR,40342.8,21534.27,82395.3,408607,365811.4,552879.37,-56294.1,496585.27
ES,2013-04-01,D08,EUR,38678.850000000006,22577.64,83641.7,407054.34,365813.11000000004,551952.53,-54049.51,497903.02
ES,2013-07-01,D08,EUR,37790,22150.879999999997,83800.8,412872.46,374076.08,556614.14,-52482.049999999996,504132.09
ES,2013-10-01,D08,EUR,37481.229999999996,19874.67,84448.71,412763.39,375150.83,554568,-50819.88,503748.12
ES,2014-01-01,D08,EUR,36156.06,21082.75,83628.75,409539.76,373376.93,550407.3200000001,-48768.43,501638.8900000001
ES,2014-04-01,D08,EUR,35333.15,21808.52,83673.64,412453.46,378450.35000000003,553268.77,-46750.36,506518.41000000003
ES,2014-07-01,D08,EUR,34685.229999999996,22358.22,82475.37,410993.79,379127.19,550512.61,-44450.72,506061.89
ES,2014-10-01,D08,EUR,33533.83,21806.980000000003,84230.59,415618.71,385409.39,555190.11,-44153.95,511036.16
ES,2015-01-01,D08,EUR,36296.03,23662,83340.95,408891.71,376461.85000000003,552190.69,-44822.31,507368.37999999995
ES,2015-04-01,D08,EUR,36697.75,23799.53,84095.37,429352.34,391674.13,573944.99,-50467.21,523477.77999999997
ES,2015-07-01,D08,EUR,37640.89,22392.949999999997,84873.27,438514.16,399674.42,583421.27,-52624.99,530796.28
ES,2015-10-01,D08,EUR,44347.22,24318.67,85430.01,437882.67,395395.98,591978.57,-54095.67,537882.8999999999
ES,2016-01-01,D08,EUR,45416.03999999999,24871.559999999998,85243.98,449825.08,405190.93,605356.66,-56654.48,548702.18
ES,2016-04-01,D08,EUR,46972.39,25311.86,86603.32,456829.28,410001.22000000003,615716.8500000001,-59096.68,556620.17
ES,2016-07-01,D08,EUR,47853.25,26124.809999999998,86937.86,462524.95,414187.44,623440.87,-59777.590000000004,563663.28
ES,2016-10-01,D08,EUR,49434.4,25880.87,88650.1,465038.59,415201.03,629003.96,-61053.5,567950.46
ES,2017-01-01,D08,EUR,52360.68,27165.870000000003,88632.8,474300.58,422688.88,642459.93,-61876.06,580583.8700000001
ES,2017-04-01,D08,EUR,54749.91,27290.14,90320.46,481313.16,428381.69999999995,653673.6699999999,-63818.95,589854.72
ES,2017-07-01,D08,EUR,55950.9,26979.53,90858.24,487909.29,433768.44999999995,661697.96,-63673.88,598024.08
ES,2017-10-01,D08,EUR,57786.89,27229.29,92669.57,490573.15,435366.63,668258.9000000001,-65118.42,603140.48
ES,2018-01-01,D08,EUR,57585.24,27691.09,92451.8,495920.57,440337.2,673648.7000000001,-64855.22,608793.48
ES,2018-04-01,D08,EUR,59506.64,26912.92,95209.13,511132.16,454523.25999999995,692760.85,-67874.53,624886.32
ES,2018-07-01,D08,EUR,60104.490000000005,26720.79,94413.95,522003.04,465376.73,703242.2699999999,-67240.23999999999,636002.03
ES,2018-10-01,D08,EUR,59622.36,26192.29,95878.53,523919.52,467859.94,705612.7000000001,-67250.6,638362.1
ES,2019-01-01,D08,EUR,62483.41,27374.760000000002,97485.93,532411.91,476150.88,719756.01,-68225.55,651530.46
ES,2019-04-01,D08,EUR,62889.52,28503.33,99752.95,539398.27,482860.26,730544.07,-70081.72,660462.3500000001
ES,2019-07-01,D08,EUR,62084.88,29407.25,98425.22,549039.77,492215.21,738957.12,-69984.31999999999,668972.8
ES,2019-10-01,D08,EUR,63080.64,28606.05,100694.53,547437.34,489744.18999999994,739818.56,-71466.6,668351.96
ES,2020-01-01,D08,EUR,64374.75,25988.05,101638.55,550382.39,491805.21,742383.7400000001,-72877.54000000001,669506.2
ES,2020-04-01,D08,EUR,64710.75,28148.11,105214.39,548399.91,489704.24000000005,746473.16,-74426.43,672046.73
ES,2020-07-01,D08,EUR,64074.630000000005,28658.329999999998,104747.18,549715.8,490637.92000000004,747195.94,-74330.37,672865.5700000001
ES,2020-10-01,D08,EUR,64323.509999999995,29488.48,107126.19,545710.22,484815.55999999994,746648.3999999999,-76785.29000000001,669863.1099999999
ES,2021-01-01,D08,EUR,65161.61,28326.159999999996,107761.83,546630.82,486277.26999999996,747880.4199999999,-75993.08,671887.34
ES,2021-04-01,D08,EUR,65922.01999999999,29303.260000000002,109471.56,556452.26,495947.14,761149.1000000001,-77078.17,684070.9299999999
ES,2021-07-01,D08,EUR,64100.5,29587.700000000004,109888.59,566990.66,507367.48000000004,770567.4500000001,-75404.27,695163.18
ES,2021-10-01,D08,EUR,65601.72,29981.01,111005.9,572074.75,511234.43,778663.38,-76607.04,702056.34
ES,2022-01-01,D08,EUR,64650.42999999999,27404.200000000004,111726.99,587417.3,526607.0700000001,791198.92,-76680.91,714518.01
ES,2022-04-01,D08,EUR,65800.99,26408.6,115232.68,598143.26,536347.85,805585.53,-78771.95000000001,726813.5800000001
ES,2022-07-01,D08,EUR,65900.17000000001,25984.11,114044.42,604298.8,543771.5700000001,810227.5000000001,-76230.35,733997.15
ES,2022-10-01,D08,EUR,67053.09,26009.89,116138.48,602897.14,540201.27,812098.6,-78793.48000000001,733305.12
ES,2023-01-01,D08,EUR,69414.16,27382.23,115614.35,604720.77,543222.53,817131.51,-77093.76,740037.75
ES,2023-04-01,D08,EUR,71240.1,27813.97,117311.19,616223.62,555319.07,832588.8799999999,-77642.42,754946.46
ES,2023-07-01,D08,EUR,70326.04000000001,28847.29,116412.1,627949.64,568052.43,843535.07,-72830.08,770704.9900000001
ES,2023-10-01,D08,EUR,72332.16,30640.839999999997,118808.49,622436.64,562778.98,844218.13,-72674.72,771543.41
ES,2024-01-01,D08,EUR,73808.2,31642.67,119554.04,638864.63,579648.69,863869.54,-71735.44,792134.1000000001
ES,2024-04-01,D08,EUR,75849.84,31878.11,122774.75,659184.23,599982.5,889686.9299999999,-72612.77,817074.1599999999
ES,2024-07-01,D08,EUR,76937.25,32661.82,121239.44,679786.01,620647.14,910624.52,-72033.28,838591.24
ES,2011-10-01,D08,EUR_R_NH,31.449999999999996,10.76,45.09,276.49,249.68,363.78999999999996,-36.099999999999994,327.69000000000005
ES,2012-01-01,D08,EUR_R_NH,28.22,11.05,45.33,263.36,236.3,347.96,-36.019999999999996,311.94000000000005
ES,2012-04-01,D08,EUR_R_NH,26.03,10.52,44.98,253.85,228.26,335.38,-34.28,301.1
ES,2012-07-01,D08,EUR_R_NH,23.78,10.38,44.51,245.36,220.37,324.03000000000003,-33.31,290.72
ES,2012-10-01,D08,EUR_R_NH,23.21,10.95,45.62,241.27,216.75,321.05,-32.23,288.82
ES,2013-01-01,D08,EUR_R_NH,22.310000000000002,11.91,45.57,225.97,202.3,305.76,-31.130000000000003,274.63
ES,2013-04-01,D08,EUR_R_NH,21.28,12.43,46.03,224,201.31,303.74,-29.740000000000002,274
ES,2013-07-01,D08,EUR_R_NH,20.77,12.169999999999998,46.05,226.87,205.55,305.86,-28.84,277.02000000000004
ES,2013-10-01,D08,EUR_R_NH,20.5,10.870000000000001,46.19,225.78,205.21,303.34,-27.79,275.55
ES,2014-01-01,D08,EUR_R_NH,19.740000000000002,11.5,45.64,223.51,203.76999999999998,300.39,-26.619999999999997,273.77
ES,2014-04-01,D08,EUR_R_NH,19.28,11.899999999999999,45.66,225.07,206.51999999999998,301.90999999999997,-25.52,276.39
ES,2014-07-01,D08,EUR_R_NH,18.83,12.14,44.78,223.16,205.85999999999999,298.90999999999997,-24.130000000000003,274.78
ES,2014-10-01,D08,EUR_R_NH,17.93,11.67,45.02,222.11,205.96,296.73,-23.599999999999998,273.13
ES,2015-01-01,D08,EUR_R_NH,19.630000000000003,12.79,45.07,221.11,203.57000000000002,298.6,-24.24,274.36
ES,2015-04-01,D08,EUR_R_NH,19.880000000000003,12.89,45.55,232.59,212.17000000000002,310.91,-27.330000000000002,283.58
ES,2015-07-01,D08,EUR_R_NH,20.240000000000002,12.04,45.63,235.77,214.89000000000001,313.68,-28.29,285.39
ES,2015-10-01,D08,EUR_R_NH,23.92,13.12,46.07,236.13,213.22,319.24,-29.16,290.08
ES,2016-01-01,D08,EUR_R_NH,24.32,13.33,45.65,240.92,217.01,324.21999999999997,-30.35,293.86999999999995
ES,2016-04-01,D08,EUR_R_NH,25.23,13.580000000000002,46.51,245.33,220.18,330.65,-31.74,298.90999999999997
ES,2016-07-01,D08,EUR_R_NH,25.61,13.98,46.54,247.59,221.71,333.72,-32,301.72
ES,2016-10-01,D08,EUR_R_NH,26.42,13.83,47.38,248.56,221.92000000000002,336.19,-32.64,303.55
ES,2017-01-01,D08,EUR_R_NH,27.97,14.52,47.37,253.47,225.89,343.33,-33.06,310.27
ES,2017-04-01,D08,EUR_R_NH,29.3,14.61,48.34,257.61,229.28000000000003,349.86,-34.16,315.70000000000005
ES,2017-07-01,D08,EUR_R_NH,29.93,14.44,48.6,260.99,232.03,353.96000000000004,-34.06,319.90000000000003
ES,2017-10-01,D08,EUR_R_NH,30.880000000000003,14.540000000000001,49.51,262.09,232.59999999999997,357.02,-34.79,322.22999999999996
ES,2018-01-01,D08,EUR_R_NH,30.73,14.79,49.34,264.68,235.01,359.53999999999996,-34.620000000000005,324.92
ES,2018-04-01,D08,EUR_R_NH,31.729999999999997,14.350000000000001,50.76,272.53,242.34999999999997,369.36999999999995,-36.19,333.18
ES,2018-07-01,D08,EUR_R_NH,31.97,14.219999999999999,50.22,277.69,247.57,374.1,-35.77,338.33000000000004
ES,2018-10-01,D08,EUR_R_NH,31.71,13.93,51.01,278.73,248.91000000000003,375.38,-35.77,339.61
ES,2019-01-01,D08,EUR_R_NH,33.17,14.530000000000001,51.75,282.62,252.75,382.07,-36.22,345.85
ES,2019-04-01,D08,EUR_R_NH,33.35,15.11,52.9,286.06,256.08,387.41999999999996,-37.16,350.26
ES,2019-07-01,D08,EUR_R_NH,32.88,15.579999999999998,52.13,290.81,260.71,391.4,-37.07,354.33
ES,2019-10-01,D08,EUR_R_NH,33.34,15.12,53.23,289.37,258.87,391.06,-37.78,353.28
ES,2020-01-01,D08,EUR_R_NH,33.980000000000004,13.72,53.65,290.5,259.58,391.84999999999997,-38.47,353.38
ES,2020-04-01,D08,EUR_R_NH,34.06,14.809999999999999,55.38,288.64,257.75,392.89,-39.17,353.71999999999997
ES,2020-07-01,D08,EUR_R_NH,33.769999999999996,15.11,55.21,289.72,258.58000000000004,393.81,-39.18,354.63000000000005
ES,2020-10-01,D08,EUR_R_NH,33.790000000000006,15.5,56.27,286.65,254.67,392.21,-40.33,351.88
ES,2021-01-01,D08,EUR_R_NH,34.31,14.91,56.73,287.79,256.02000000000004,393.74,-40,353.74
ES,2021-04-01,D08,EUR_R_NH,34.72,15.43,57.67,293.13,261.26,400.95,-40.6,360.34999999999997
ES,2021-07-01,D08,EUR_R_NH,33.69,15.55,57.76,298.02,266.68,405.02,-39.629999999999995,365.39
ES,2021-10-01,D08,EUR_R_NH,34.55,15.790000000000001,58.45,301.22,269.18,410.01,-40.34,369.66999999999996
ES,2022-01-01,D08,EUR_R_NH,34.06,14.440000000000001,58.88,309.58,277.53,416.96,-40.41,376.54999999999995
ES,2022-04-01,D08,EUR_R_NH,34.62,13.89,60.62,314.66,282.15000000000003,423.79,-41.44,382.35
ES,2022-07-01,D08,EUR_R_NH,34.68000000000001,13.68,60.01,317.99,286.14,426.36,-40.11,386.25
ES,2022-10-01,D08,EUR_R_NH,35.29,13.690000000000001,61.11,317.26,284.27,427.35,-41.46,385.89000000000004
ES,2023-01-01,D08,EUR_R_NH,36.51,14.41,60.82,318.14,285.78999999999996,429.88,-40.55,389.33
ES,2023-04-01,D08,EUR_R_NH,37.519999999999996,14.649999999999999,61.79,324.57,292.49,438.53000000000003,-40.9,397.63
ES,2023-07-01,D08,EUR_R_NH,36.989999999999995,15.170000000000002,61.22,330.22,298.72,443.6,-38.3,405.3
ES,2023-10-01,D08,EUR_R_NH,37.99,16.1,62.4,326.91,295.58000000000004,443.4,-38.17,405.23
ES,2024-01-01,D08,EUR_R_NH,38.739999999999995,16.61,62.76,335.39,304.3,453.5,-37.66,415.84000000000003
ES,2024-04-01,D08,EUR_R_NH,39.92,16.779999999999998,64.62,346.95,315.78999999999996,468.27,-38.22,430.04999999999995
ES,2024-07-01,D08,EUR_R_NH,40.47,17.19,63.77,357.54,326.44,478.97,-37.88,441.09000000000003
ES,2011-10-01,D08,EUR_R_POP,12.059999999999999,4.13,17.3,105.97,95.68,139.46,-13.84,125.61999999999998
ES,2012-01-01,D08,EUR_R_POP,10.82,4.24,17.42,101.12,90.72,133.60000000000002,-13.83,119.77000000000002
ES,2012-04-01,D08,EUR_R_POP,10.010000000000002,4.05,17.31,97.65,87.80000000000001,129.02,-13.19,115.83000000000001
ES,2012-07-01,D08,EUR_R_POP,9.17,4.0200000000000005,17.17,94.62,84.98,124.98,-12.84,112.14
